parcode,trial,rt,choice,valueLeft,valueRight
15,232,1238,-1,1,0
15,234,1254,1,0,1.5
15,239,1714,-1,1,0
15,241,6438,-1,1,0
15,242,1676,-1,1.5,0.5
15,243,1566,1,0,1
15,244,1556,-1,1.5,0
15,245,5234,-1,1,0
15,248,1060,-1,1.5,0
15,249,918,-1,1,0
15,250,1128,-1,1.5,0.5
15,251,970,1,0,1
15,257,1458,-1,1.5,0.5
15,264,1198,1,0,1
15,266,782,1,0.5,1.5
15,267,1050,1,0,1.5
15,276,1300,-1,1.5,0.5
15,277,1140,-1,1.5,0
15,278,1160,1,0,1.5
15,280,828,1,0,1
15,283,1430,-1,1,0
15,287,1070,1,0.5,1.5
15,288,1274,1,0,1.5
15,290,2066,-1,1.5,0.5
15,292,2806,-1,1.5,0
15,294,1530,-1,0.5,1.5
15,296,1314,-1,0,1
15,297,1364,-1,1.5,0
15,298,1136,1,0,1.5
15,299,2084,-1,1,0
15,302,1575,1,0,1.5
15,308,2477,-1,1.5,0.5
15,312,2001,1,1,0
15,316,759,1,0,1
15,317,695,1,0,1
15,318,1075,-1,1.5,0
15,319,1155,1,0.5,1.5
15,325,765,-1,0.5,1.5
15,328,1457,1,0,1
15,334,1005,1,0,1
15,335,781,1,0,1
15,338,1073,-1,1,0
15,340,1249,-1,0,1
15,341,1241,1,0.5,1.5
15,346,923,-1,1.5,0.5
15,347,1301,1,0,1
15,351,757,1,0,1
15,353,2837,-1,1,0
15,361,2179,-1,0,1.5
15,367,869,-1,1,0
15,368,643,1,1,0
15,370,983,-1,1,0
15,372,1293,-1,1,0
15,376,697,-1,1,0
15,377,853,1,0.5,1.5
15,380,3107,1,0.5,1.5
15,385,665,-1,1.5,0
15,386,869,1,0,1.5
15,388,529,-1,0.5,1.5
15,389,1283,-1,1.5,0.5
15,392,873,-1,1.5,0.5
15,395,849,1,0,1.5
15,396,927,1,0,1.5
15,399,691,1,0,1
15,402,719,1,1,0
15,404,1075,1,0,1
15,407,841,-1,1.5,0
15,408,929,1,0,1.5
15,409,1015,-1,1,0
15,412,1425,-1,1,0
15,416,805,1,0,1
15,421,921,1,0,1
15,422,1099,-1,0,1
15,423,803,-1,1,0
15,425,937,-1,1.5,0.5
15,431,1603,-1,1.5,0.5
15,436,774,-1,1,0
15,439,932,-1,1.5,0
15,441,635,1,0,1
15,444,965,-1,1,0
15,449,545,1,0,1
15,450,527,1,0.5,1.5
15,451,533,1,0,1
15,452,609,-1,1,0
15,453,631,-1,1,0
15,456,885,1,0,1
15,458,577,-1,1.5,0
15,459,989,-1,1,0
15,463,817,1,0,1
15,464,535,-1,1.5,0
15,467,587,-1,1.5,0
15,470,601,-1,1,0
15,472,631,-1,1.5,0
15,474,1201,1,0,1
15,480,949,-1,1.5,0.5
15,486,877,-1,1.5,0.5
15,489,829,-1,1.5,0
15,493,1447,-1,1.5,0.5
15,500,1891,1,0.5,1.5
15,504,803,1,0,1.5
15,505,667,-1,1.5,0
15,513,1032,1,0,1.5
15,514,573,1,0,1
15,515,731,1,0,1
15,517,2122,-1,1,0
15,519,2899,-1,1.5,0.5
15,520,1173,-1,1,0
15,521,865,-1,0,1
15,522,965,1,1.5,0.5
15,524,645,-1,1,0
15,533,931,1,0,1.5
15,535,839,1,1,0
15,536,947,-1,1,0
15,537,777,-1,1,0
15,538,1403,1,0,1
15,542,757,-1,1.5,0
15,544,935,-1,1,0
15,553,821,1,0,1.5
15,558,645,-1,1.5,0.5
15,561,805,1,1,0
15,564,795,1,0,1.5
15,565,627,1,0,1
15,566,905,-1,0,1
15,567,965,-1,1.5,0
15,568,995,1,0.5,1.5
15,574,737,-1,0.5,1.5
15,576,623,1,0,1
15,578,491,-1,1.5,0
15,582,546,-1,0,1
15,585,1299,-1,1,0
15,587,1037,1,0,1
15,588,2379,-1,0.5,1.5
15,593,825,-1,1.5,0.5
15,594,803,1,0,1
15,598,757,1,0,1
15,600,847,-1,1,0
15,608,755,-1,0,1.5
15,614,593,-1,1,0
15,615,535,-1,1,0
15,616,676,1,1,0
15,618,545,-1,1,0
15,621,835,-1,1,0
15,622,785,1,0.5,1.5
15,626,555,-1,0,1.5
15,628,439,-1,0.5,1.5
15,629,705,-1,1.5,0.5
15,632,975,-1,1.5,0.5
15,633,889,1,0,1.5
15,634,623,1,0,1
15,636,825,-1,1.5,0.5
15,640,903,1,0,1
15,642,635,-1,1,0
15,645,992,1,1.5,0
15,646,683,1,0,1.5
15,647,1011,-1,1,0
15,650,893,-1,1,0
15,654,957,1,0,1
15,661,995,1,0,1
15,663,871,1,0,1.5
15,664,1119,-1,1.5,0.5
15,669,721,-1,1.5,0.5
15,673,641,1,0,1
15,676,2249,-1,1,0
15,678,673,-1,1.5,0.5
15,680,747,-1,1.5,0
15,681,1031,-1,1,0
15,684,857,-1,0,1
15,688,653,1,0,1
15,691,939,-1,1,0
15,697,1051,1,0,1
15,698,861,1,0.5,1.5
15,699,657,1,0,1
15,700,783,1,0.5,1.5
15,701,2599,1,0,1
15,702,989,-1,1,0
15,705,627,-1,1,0
15,707,777,1,0,1
15,708,943,1,0.5,1.5
15,709,663,-1,1,0
15,710,781,-1,1,0
15,712,665,-1,1.5,0
15,713,1159,1,1,0
15,715,791,1,1.5,0
15,717,597,1,0.5,1.5
15,718,622,-1,1.5,0
15,722,766,-1,1,0
15,724,1121,1,1.5,0
15,727,1145,1,0,1
15,728,1187,-1,1,0
15,735,859,1,0.5,1.5
15,743,617,-1,1.5,0.5
15,745,967,-1,0.5,1.5
15,748,777,1,0,1
15,751,833,-1,1.5,0.5
15,753,1015,-1,1.5,0.5
15,756,777,-1,0.5,1.5
15,760,971,1,0,1.5
15,763,641,1,0,1.5
15,764,569,-1,1.5,0
15,776,555,-1,0,1
15,777,915,1,0,1
15,778,621,1,0,1
15,780,1541,1,1,0
15,781,675,1,0,1.5
15,784,695,-1,1.5,0.5
15,787,773,1,1.5,0.5
15,788,881,1,0,1.5
15,789,669,-1,1,0
15,790,897,1,1.5,0.5
15,793,819,-1,1,0
15,797,1036,1,0,1
15,800,833,1,0.5,1.5
15,803,873,1,0,1.5
15,804,829,-1,1,0
15,806,919,-1,1.5,0
15,807,567,-1,1,0
15,819,963,-1,1.5,0.5
15,823,801,-1,1,0
15,827,829,1,0,1.5
15,828,1057,1,0,1
15,829,939,1,0,1
15,830,837,-1,1.5,0
15,832,541,1,0.5,1.5
15,837,899,1,0.5,1.5
15,840,681,1,0,1
15,842,2303,-1,1.5,0
15,847,1023,1,0,1
15,848,913,1,0,1
15,851,1239,-1,1,0
15,853,1065,-1,0,1
15,854,2687,-1,0.5,1.5
15,859,609,-1,1.5,0.5
15,860,1353,1,0,1
15,877,785,-1,1,0
15,878,1109,-1,1,0
15,880,1005,-1,1,0
15,882,741,-1,1,0
15,884,733,-1,1.5,0
15,885,661,-1,1,0
15,889,599,-1,1,0
15,890,1187,1,0.5,1.5
15,893,937,1,0.5,1.5
15,899,1121,-1,1.5,0
15,900,1347,1,0,1.5
15,902,615,-1,0.5,1.5
15,903,829,1,1.5,0.5
15,906,947,1,1.5,0.5
15,909,607,1,0,1.5
15,910,899,1,0,1.5
15,911,955,1,0,1
15,913,2477,-1,1.5,0.5
15,919,2879,-1,1,0
15,921,2215,1,0,1
15,924,1217,-1,1.5,0
15,925,1811,1,0,1.5
15,926,1187,-1,1,0
15,929,1075,-1,1,0
15,932,587,1,0,1
15,939,659,1,0,1
15,940,895,-1,1,0
15,942,1827,-1,0,1.5
15,943,1171,-1,1.5,0.5
15,948,1053,-1,1.5,0.5
15,952,1401,1,0,1
15,954,1213,-1,1,0
15,956,1319,-1,1.5,0.5
15,958,1468,-1,1.5,0.5
15,959,1127,-1,1.5,0
15,960,1591,-1,1,0
15,963,2515,1,0,1
15,967,945,1,0,1
15,971,1569,-1,1,0
15,977,865,1,0,1
15,978,1351,1,0.5,1.5
15,979,651,1,0,1
15,980,687,1,0.5,1.5
15,981,693,-1,1,0
15,982,809,-1,1,0
15,985,869,-1,1,0
15,987,759,1,0,1
15,988,1949,-1,1,0
15,989,871,1,0,1.5
15,990,3249,1,1,0
15,992,1355,-1,1.5,0
15,993,2465,-1,1,0
15,997,1067,1,0,1
15,998,579,-1,1.5,0
15,999,1015,-1,0.5,1.5
15,1001,547,-1,1.5,0
15,1005,609,-1,1,0
15,1007,552,-1,1.5,0
15,1009,1055,1,0,1
15,1010,1141,-1,1,0
15,1018,830,1,0.5,1.5
15,1020,845,-1,1.5,0.5
15,1022,931,1,0,1.5
15,1027,987,-1,1.5,0.5
15,1030,983,-1,0.5,1.5
15,1031,1329,-1,1.5,0
15,1034,693,1,0,1
15,1038,934,-1,1.5,0.5
15,1039,925,-1,1.5,0
15,1042,675,-1,1.5,0.5
15,1046,915,1,0.5,1.5
15,1050,1429,1,0,1.5
15,1052,699,1,0,1.5
15,1053,661,-1,1.5,0
15,1061,705,1,0,1
15,1068,1011,1,0,1
15,1069,611,1,0,1
15,1070,829,1,0,1
15,1072,639,1,0,1.5
15,1075,611,-1,1.5,0.5
15,1077,1555,1,0.5,1.5
15,1080,977,-1,1.5,0.5
15,1081,838,1,0,1.5
15,1082,1661,-1,1,0
15,1083,1081,1,0,1
15,1084,1033,-1,1.5,0.5
15,1086,950,-1,1,0
15,1089,1683,-1,1,0
15,1092,1531,-1,0,1
15,1096,1231,1,0,1.5
15,1098,937,-1,1,0
15,1100,1031,1,0.5,1.5
15,1101,1093,-1,1,0
15,1102,1543,-1,1,0
15,1103,945,1,0,1
15,1106,991,-1,1.5,0
16,1,1033,1,0.5,1.5
16,6,951,1,0,1.5
16,8,965,-1,1,0
16,9,807,-1,1.5,0.5
16,11,1293,1,0.5,1.5
16,14,1291,-1,1.5,0
16,16,1453,1,1.5,0
16,18,1323,-1,0,1.5
16,20,1319,-1,1.5,0.5
16,27,1179,-1,1.5,0.5
16,29,1249,-1,1.5,0
16,30,1161,-1,1.5,0
16,33,943,-1,1.5,0
16,35,715,-1,1,0
16,41,809,-1,1,0
16,46,1611,-1,1,0
16,49,1467,-1,1.5,0.5
16,50,737,-1,1.5,0.5
16,53,1317,1,0.5,1.5
16,76,1533,-1,1.5,0.5
16,79,2729,-1,0,1
16,85,669,1,0,1
16,90,1631,-1,1,0
16,93,1507,1,0,1.5
16,96,2103,1,0,1.5
16,99,1003,-1,1,0
16,102,827,1,0,1
16,105,1219,-1,0,1
16,106,617,1,0.5,1.5
16,108,1507,-1,1,0
16,111,575,-1,1,0
16,113,919,1,0,1.5
16,114,727,-1,1,0
16,115,1311,1,0,1
16,117,1231,1,0,1
16,118,651,1,0,1.5
16,119,763,-1,1.5,0
16,122,782,-1,1,0
16,123,633,1,0,1
16,125,505,1,0,1
16,126,1229,-1,1.5,0
16,127,791,1,0,1.5
16,131,985,1,0.5,1.5
16,132,1499,1,0.5,1.5
16,139,1691,1,0.5,1.5
16,141,1925,1,1.5,0.5
16,142,1993,-1,1.5,0.5
16,143,1341,-1,0.5,1.5
16,150,929,1,0,1
16,151,909,1,0,1.5
16,152,675,1,0,1
16,159,1115,-1,1.5,0
16,163,1033,-1,0.5,1.5
16,164,703,1,0,1
16,165,1211,-1,1.5,0
16,170,867,1,1.5,0.5
16,174,941,1,0,1
16,177,597,1,0,1.5
16,179,727,-1,1.5,0
16,180,649,-1,1,0
16,182,627,1,0.5,1.5
16,184,3233,1,1,0
16,187,1589,-1,1.5,0.5
16,190,619,1,0,1
16,192,713,-1,1.5,0.5
16,193,719,-1,1,0
16,194,495,1,0,1
16,197,1519,1,0,1
16,201,791,-1,1.5,0.5
16,203,1057,-1,1.5,0.5
16,206,1101,1,0,1.5
16,211,963,1,0.5,1.5
16,212,853,-1,1.5,0.5
16,215,951,1,0.5,1.5
16,217,2029,1,0,1.5
16,218,973,1,0,1
16,220,873,-1,1,0
16,224,741,-1,1,0
16,229,1249,1,0,1.5
16,230,1163,1,0,1
16,234,1167,1,0,1
16,237,911,-1,1.5,0.5
16,239,839,-1,1,0
16,248,691,-1,1,0
16,250,593,1,0,1.5
16,254,1409,1,0,1
16,255,1231,-1,1.5,0
16,256,823,-1,1,0
16,257,1141,1,0,1
16,263,979,-1,1,0
16,264,691,-1,1.5,0
16,273,863,-1,1.5,0.5
16,274,747,1,0.5,1.5
16,283,575,1,0,1
16,284,757,1,0,1.5
16,288,727,1,0,1.5
16,292,843,-1,1,0
16,294,969,-1,1.5,0
16,301,621,1,0,1.5
16,303,571,-1,1.5,0
16,304,577,1,0,1
16,312,1261,1,0,1
16,313,791,1,0,1
16,318,1299,-1,1.5,0
16,324,751,1,0.5,1.5
16,326,809,-1,1.5,0.5
16,329,823,-1,0,1
16,333,755,1,0.5,1.5
16,337,1017,-1,0,1
16,339,2223,-1,1.5,0.5
16,341,2611,-1,1,0
16,347,909,1,0.5,1.5
16,348,723,-1,1.5,0
16,351,713,1,0,1.5
16,354,1163,1,1,0
16,355,1065,-1,0.5,1.5
16,358,1769,1,0.5,1.5
16,359,811,-1,1.5,0
16,360,1207,1,0,1
16,363,605,1,0,1
16,365,523,1,0,1.5
16,368,667,-1,1,0
16,369,575,1,0.5,1.5
16,371,691,1,0,1
16,375,845,-1,1.5,0.5
16,378,1117,-1,1.5,0
16,379,795,1,0,1
16,382,1649,1,0.5,1.5
16,385,1023,-1,1.5,0
16,386,539,1,0.5,1.5
16,389,641,1,0,1.5
16,394,663,1,1,0
16,396,747,1,0,1
16,400,595,1,0,1
16,401,785,1,0.5,1.5
16,403,867,1,0.5,1.5
16,404,1091,-1,1,0
16,405,857,-1,1.5,0.5
16,411,1089,1,0,1
16,415,739,-1,1.5,0.5
16,416,926,1,0,1
16,418,994,-1,1,0
16,420,1134,1,0.5,1.5
16,421,892,-1,1,0
16,423,868,-1,1,0
16,424,746,-1,1.5,0.5
16,428,686,1,0,1
16,429,930,1,0,1
16,431,656,-1,1,0
16,433,828,1,0.5,1.5
16,434,766,-1,1.5,0.5
16,439,1031,-1,1.5,0.5
16,446,938,-1,1.5,0
16,448,1098,-1,1,0
16,449,834,-1,1.5,0
16,454,976,-1,1,0
16,457,536,1,0,1.5
16,464,920,-1,1,0
16,473,712,1,0.5,1.5
16,474,824,-1,1.5,0.5
16,475,902,-1,1,0
16,478,1780,-1,1,0
16,480,1760,-1,1,0
16,483,792,-1,1,0
16,489,1790,1,0,1.5
16,491,1276,1,0,1.5
16,492,586,1,0.5,1.5
16,496,772,-1,1.5,0
16,498,1442,1,0,1.5
16,500,1424,1,0,1.5
16,508,882,1,0.5,1.5
16,509,896,1,0,1
16,511,919,1,0,1
16,516,2996,1,0.5,1.5
16,520,1818,1,0,1
16,528,1886,-1,1.5,0
16,530,1496,1,0.5,1.5
16,538,1134,1,0,1
16,540,3776,-1,1.5,0
16,543,1010,1,1.5,0.5
16,548,954,1,0,1.5
16,551,802,1,0,1
16,564,883,-1,1,0
16,569,880,1,0.5,1.5
16,577,894,1,0.5,1.5
16,582,720,1,0.5,1.5
16,587,2529,1,0,1
16,590,797,-1,0,1
16,592,2431,-1,0,1.5
16,594,4804,1,0,1
16,595,806,1,0,1
16,603,954,-1,1,0
16,605,3155,1,0.5,1.5
16,608,1291,1,0,1.5
16,609,1663,-1,0,1
16,610,1184,-1,1,0
16,611,1406,1,1,0
16,613,1709,-1,0.5,1.5
16,614,1054,1,0,1.5
16,621,1009,-1,0,1
16,622,709,-1,1,0
16,623,666,-1,1.5,0.5
16,626,1172,1,0,1
16,636,995,-1,1,0
16,638,527,1,0,1.5
16,639,917,1,0,1
16,640,581,1,0,1
16,641,1039,-1,1.5,0
16,642,1077,-1,0.5,1.5
16,648,837,1,0.5,1.5
16,654,881,1,0,1
16,657,891,-1,1,0
16,659,891,-1,0,1
16,668,1385,-1,1,0
16,672,1215,-1,0,1.5
16,673,1517,1,1.5,0.5
16,676,797,-1,1.5,0.5
16,680,763,1,0,1
16,683,975,-1,1,0
16,686,879,1,0,1
16,692,2669,1,0,1
16,693,1587,-1,1.5,0.5
16,695,893,-1,1.5,0.5
16,697,1937,1,0,1
16,699,1217,1,0,1
16,700,1539,1,0,1
16,703,979,1,0,1
16,705,943,1,0.5,1.5
16,708,1417,1,0,1.5
16,723,855,1,0,1
16,725,945,1,0,1.5
16,727,985,1,0,1.5
16,728,1359,-1,1.5,0.5
16,730,763,1,0,1
16,732,2361,1,0.5,1.5
17,0,1647,-1,1.5,0
17,2,1515,-1,1,0
17,3,1970,1,0,1
17,5,1241,-1,1.5,0.5
17,12,1742,-1,1,0
17,13,1544,-1,1,0
17,14,4691,1,1,0
17,15,2647,1,0,1
17,17,1183,1,0.5,1.5
17,19,1488,1,0,1.5
17,21,1337,1,0,1.5
17,26,2580,-1,0,1
17,34,931,1,0,1.5
17,40,1102,1,0,1
17,41,964,1,0,1
17,42,3041,1,1.5,0
17,43,943,-1,1.5,0.5
17,46,1539,-1,1.5,0
17,47,3309,-1,1.5,0
17,48,3757,1,0.5,1.5
17,49,1546,1,0,1
17,50,2727,-1,1.5,0.5
17,54,6255,1,0,1
17,63,1673,-1,1.5,0
17,66,2013,1,0,1
17,69,1528,1,0,1.5
17,70,2038,1,0.5,1.5
17,72,5849,-1,1,0
17,76,3043,-1,1,0
17,77,1591,1,0,1
17,80,3097,-1,1,0
17,82,2469,-1,1,0
17,92,2244,1,0.5,1.5
17,93,3980,1,0,1.5
17,94,1233,-1,1.5,0.5
17,97,1594,-1,1.5,0
17,98,3076,1,0,1
17,103,1657,-1,1,0
17,104,1703,1,0,1.5
17,106,1831,1,0,1
17,109,1211,1,0,1
17,111,2726,-1,1.5,0
17,114,2089,-1,1,0
17,117,931,1,0,1
17,120,1815,1,0.5,1.5
17,121,1057,-1,1.5,0
17,122,1333,-1,1,0
17,125,1553,1,0,1.5
17,126,3285,-1,1.5,0.5
17,130,2873,-1,1,0
17,134,1672,1,1,0
17,136,1567,1,0,1.5
17,138,11019,-1,1,0
17,142,3249,-1,1.5,0.5
17,143,1921,-1,1.5,0.5
17,144,2229,-1,1.5,0
17,147,4940,-1,0,1
17,149,2143,1,0.5,1.5
17,150,1479,1,0,1
17,156,2441,1,0.5,1.5
17,161,5993,-1,1.5,0
17,164,1711,1,0.5,1.5
17,166,1353,-1,1.5,0
17,167,5269,-1,1,0
17,170,1307,1,0,1
17,174,1067,1,0.5,1.5
17,176,2531,1,0,1
17,179,1361,1,0,1
17,182,2061,-1,1.5,0.5
17,183,1249,1,0,1
17,186,1601,-1,1,0
17,187,2277,-1,1,0
17,192,1483,-1,1.5,0
17,193,1373,1,0,1
17,194,1677,-1,1,0
17,195,1573,1,0,1
17,196,5173,1,0,1.5
17,197,1431,1,0,1
17,198,1499,-1,1,0
17,199,4597,-1,1,0
17,200,11489,1,0.5,1.5
17,209,4717,-1,0,1.5
17,212,2187,-1,1.5,0.5
17,213,1359,-1,1.5,0.5
17,217,1897,1,0.5,1.5
17,220,849,-1,1,0
17,223,1313,1,0.5,1.5
17,224,1147,-1,1,0
17,230,2361,-1,1,0
17,233,2565,1,1,0
17,235,1699,1,0,1.5
17,236,2927,-1,1,0
17,241,1783,-1,1.5,0.5
17,242,1801,-1,1.5,0.5
17,245,1083,1,0,1.5
17,247,1025,1,0,1
17,248,2193,-1,1,0
17,250,1615,-1,1,0
17,254,1927,-1,1.5,0.5
17,256,1307,1,0,1
17,257,3267,-1,1.5,0.5
17,258,923,-1,1.5,0
17,263,743,1,0,1.5
17,264,1457,-1,1,0
17,266,1259,1,0.5,1.5
17,270,1099,1,0,1
17,272,1551,1,0.5,1.5
17,273,2297,-1,1.5,0
17,277,1283,1,0,1
17,279,971,1,0,1
17,283,1577,1,0,1.5
17,287,831,-1,1,0
17,288,1369,1,0,1.5
17,289,2755,1,1,0
17,294,1477,1,1,0
17,296,1911,1,0,1
17,297,2517,1,0,1
17,301,1301,1,0.5,1.5
17,306,3057,-1,1.5,0.5
17,307,1715,1,0,1
17,308,3385,1,0,1
17,311,2623,1,0.5,1.5
17,313,1915,-1,1,0
17,315,1475,-1,1.5,0
17,318,2497,1,0,1
17,328,1241,1,0,1.5
17,334,2689,-1,1.5,0.5
17,338,3385,-1,1,0
17,342,2849,1,0,1.5
17,343,3529,1,0,1
17,344,2327,1,0,1
17,345,1367,-1,1.5,0
17,347,1767,1,0.5,1.5
17,353,1517,1,0.5,1.5
17,356,4537,1,0,1
17,358,1079,-1,1.5,0
17,363,1185,1,0,1
17,364,979,1,0,1
17,367,3353,-1,1,0
17,369,2943,1,0,1
17,370,3755,1,0.5,1.5
17,375,877,-1,1.5,0.5
17,376,765,1,0,1
17,380,1261,1,0,1
17,382,1391,-1,1,0
17,390,4029,1,0,1.5
17,396,1749,-1,1,0
17,397,3733,-1,1,0
17,399,1975,-1,1,0
17,401,2441,-1,1,0
17,403,965,-1,1.5,0
17,404,1571,-1,1,0
17,408,1315,-1,1,0
17,409,1251,1,0.5,1.5
17,412,1201,1,0.5,1.5
17,418,981,-1,1.5,0
17,419,2075,1,0,1.5
17,421,1447,1,0.5,1.5
17,422,1943,-1,1.5,0.5
17,425,1291,-1,1.5,0.5
17,426,841,-1,1.5,0
17,429,1087,1,0,1.5
17,430,1515,1,0,1.5
17,431,5223,1,0,1
17,433,2405,-1,1.5,0.5
17,437,2039,1,0,1
17,440,1691,-1,1,0
17,442,1643,1,0,1
17,445,1107,-1,1.5,0
17,446,1405,1,0,1.5
17,447,1511,-1,1,0
17,450,1763,-1,1,0
17,454,5175,1,0,1
17,462,1139,1,0,1
17,463,5031,1,0,1
17,464,1483,-1,1,0
17,466,1059,1,0,1.5
17,467,951,-1,1.5,0.5
17,473,1077,-1,1.5,0.5
17,477,1279,1,0,1
17,480,2205,-1,1,0
17,482,977,-1,1.5,0.5
17,484,1121,-1,1.5,0.5
17,485,1275,-1,1.5,0
17,486,7909,1,1,0
17,489,6813,1,0,1
17,493,1175,1,0,1
17,497,1601,-1,1,0
17,503,1621,1,0,1
17,504,1515,1,0.5,1.5
17,505,1495,1,0,1
17,506,1551,1,0.5,1.5
17,507,6311,1,0,1
17,508,1121,-1,1,0
17,509,1395,-1,1,0
17,513,2091,-1,1,0
17,515,5163,1,0,1
17,517,1107,1,0.5,1.5
17,518,883,-1,1,0
17,519,839,1,0,1.5
17,520,4273,-1,1,0
17,526,2029,1,0,1
17,527,1061,-1,1.5,0
17,529,1187,1,0.5,1.5
17,531,1541,-1,1.5,0
17,535,2015,-1,1,0
17,537,1753,-1,1.5,0
17,540,1051,1,0,1
17,541,9339,-1,1,0
17,549,3629,1,0.5,1.5
17,552,1367,-1,1.5,0.5
17,554,893,1,0,1.5
17,559,1151,-1,1.5,0.5
17,562,1551,1,0.5,1.5
17,563,1195,-1,1.5,0
17,566,1507,1,0,1
17,568,1187,1,0,1
17,571,3624,-1,1.5,0.5
17,572,1817,-1,1.5,0
17,575,2905,-1,1.5,0.5
17,580,1095,1,0.5,1.5
17,585,921,1,0,1.5
17,588,1023,1,0,1.5
17,589,1003,-1,1.5,0
17,590,2979,-1,1.5,0
17,599,2455,1,0,1
17,604,1083,1,0,1.5
17,607,865,1,0,1
17,608,2989,1,0,1
17,609,3847,-1,0,1
17,611,1020,-1,1,0
17,612,1889,1,0,1.5
17,615,1425,-1,1.5,0.5
17,617,1741,1,0.5,1.5
17,620,1181,-1,1.5,0.5
17,621,795,1,0,1.5
17,622,4111,-1,1,0
17,623,1087,1,0,1
17,624,1209,-1,1.5,0.5
17,627,2097,-1,1,0
17,630,2401,-1,1,0
17,633,1211,1,0,1
17,636,1315,1,0.5,1.5
17,639,1201,1,0,1.5
17,641,2559,-1,1,0
17,643,1115,1,0.5,1.5
17,644,2607,-1,1,0
17,645,1837,-1,1,0
17,646,4233,1,0,1
17,650,2500,-1,1.5,0
17,652,4067,-1,1,0
17,662,843,1,0,1.5
17,668,1683,-1,1.5,0.5
17,672,2409,-1,1,0
17,676,907,1,0,1.5
17,677,805,1,0,1
17,678,2857,1,0,1
17,679,691,-1,1.5,0
17,681,1413,1,0.5,1.5
17,687,1013,1,0.5,1.5
17,690,3803,-1,0,1
17,692,1363,-1,1.5,0
17,697,3925,1,0,1
17,698,1283,1,0,1
17,701,2859,-1,1,0
17,703,3397,1,0,1
17,704,1635,1,0.5,1.5
17,709,943,-1,1.5,0.5
17,710,1269,1,0,1
17,714,8431,1,0,1
17,716,3203,-1,1,0
17,724,2741,1,0,1.5
17,730,2409,-1,1,0
17,731,2531,-1,1,0
17,733,2245,-1,1,0
17,735,3409,-1,1,0
17,737,1323,-1,1.5,0
17,738,1045,-1,1,0
17,742,1693,-1,1,0
17,743,993,1,0.5,1.5
17,746,1041,1,0.5,1.5
17,752,2181,-1,1.5,0
17,753,967,1,0,1.5
17,755,1027,1,0.5,1.5
17,756,889,-1,1.5,0.5
17,759,993,-1,1.5,0.5
17,760,875,-1,1.5,0
17,763,1007,1,0,1.5
17,764,2909,1,0,1.5
17,765,4217,1,0,1
17,767,923,-1,1.5,0.5
17,770,2979,1,0,1
17,773,751,-1,1,0
17,775,821,1,0,1
17,778,2121,-1,1.5,0
17,779,1027,1,0,1.5
17,780,4695,-1,1,0
17,783,1053,-1,1,0
17,787,1521,1,0,1
17,795,1015,1,0,1
17,796,1243,1,0,1
17,797,815,-1,1,0
17,799,1243,1,0,1.5
17,805,789,-1,1.5,0.5
17,809,2021,1,0,1
17,812,2773,-1,1,0
17,814,1887,-1,1.5,0.5
17,816,2742,-1,1.5,0.5
17,817,2693,-1,1.5,0
17,818,6689,-1,1,0
17,821,1085,1,0,1
17,825,1985,1,0,1
17,829,2213,-1,1,0
17,835,1660,1,0,1
17,836,12011,1,0.5,1.5
17,837,844,1,0,1
17,838,1137,1,0.5,1.5
17,839,5352,-1,0,1
17,840,2035,-1,1,0
17,841,1707,-1,1,0
17,845,1827,-1,1,0
17,847,1203,1,0,1
17,849,1069,1,0.5,1.5
17,850,1585,-1,1,0
17,851,1279,1,0,1.5
17,852,1961,-1,1,0
17,854,1641,-1,1.5,0
17,855,1605,-1,1,0
17,860,1169,1,0,1
17,861,2063,-1,1.5,0
17,863,1415,1,0.5,1.5
17,865,773,-1,1.5,0
17,869,2691,-1,1,0
17,871,4801,-1,1.5,0
17,874,1453,1,0,1
17,875,6029,-1,1,0
17,883,2705,1,0.5,1.5
17,886,1433,-1,1.5,0.5
17,888,899,1,0,1.5
17,893,1289,-1,1.5,0.5
17,896,1269,1,0.5,1.5
17,897,1275,-1,1.5,0
17,901,907,1,0,1
17,904,2629,-1,1.5,0.5
17,905,1517,-1,1.5,0
17,908,2231,-1,1.5,0.5
17,913,3043,1,0.5,1.5
17,918,1261,1,0,1.5
17,921,1029,1,0,1.5
17,922,1014,-1,1.5,0
17,923,1641,-1,1.5,0
17,932,2399,1,0,1
17,937,1061,1,0,1.5
17,940,7437,-1,0,1
17,941,1061,1,0,1
17,942,6491,1,0,1
17,944,4699,-1,1,0
17,945,1277,1,0,1.5
17,948,1219,-1,1.5,0.5
17,950,2853,1,0.5,1.5
17,953,3573,-1,1.5,0.5
17,954,1327,1,0,1.5
17,955,8437,-1,1,0
17,956,2563,1,0,1
17,957,2215,-1,1.5,0.5
17,960,1113,1,1,0
17,963,3287,-1,1,0
17,966,1063,1,0,1
17,969,1429,1,0.5,1.5
17,972,3059,1,0,1.5
17,974,7368,-1,1,0
17,976,1189,1,0.5,1.5
17,977,5567,-1,1,0
17,978,1403,-1,1,0
17,979,3003,1,0,1
17,983,1947,-1,1.5,0
17,985,1927,-1,1,0
17,995,799,1,0,1.5
17,1001,2395,-1,1.5,0.5
17,1005,6349,-1,1,0
17,1009,1031,1,0,1.5
17,1010,919,1,0,1
17,1011,1198,1,0,1
17,1012,783,-1,1.5,0
17,1014,1439,1,0.5,1.5
17,1020,1007,1,0.5,1.5
